57;0;1373.00;10.20;1113.00;0.00;0.48
58;0;598.00;10.20;816.00;0.00;0.48
59;0;2193.00;9.80;2215.00;0.00;0.52
60;0;1823.00;9.80;2267.00;0.00;0.72
61;0;300.00;9.80;447.00;0.00;0.28
62;0;1591.00;9.87;1457.00;0.00;0.40
63;0;1382.00;10.75;1075.00;0.00;0.48
64;0;1920.00;15.77;2188.00;0.00;0.76
65;0;987.00;9.90;701.00;0.00;0.60
66;0;499.00;9.87;632.00;0.00;0.52
67;0;1026.00;10.92;585.00;0.00;0.32
68;0;1398.00;11.42;853.00;0.00;0.68
69;0;1847.00;9.80;2344.00;0.00;0.96
70;0;1600.00;10.17;1650.00;0.00;0.48
71;0;1599.00;10.42;1422.00;0.00;0.36
72;0;2070.00;9.80;2082.00;0.00;0.68
73;0;1113.00;9.80;666.00;0.00;0.36
74;0;1919.00;9.80;2048.00;0.00;0.72
75;0;411.00;11.35;468.00;0.00;0.28
76;0;1331.00;9.95;1074.00;0.00;0.48
77;0;1746.00;9.80;2111.00;0.00;0.48
78;0;1693.00;10.25;1636.00;0.00;0.36
79;0;1413.00;10.17;700.00;0.00;0.40
80;0;369.00;13.27;387.00;0.00;0.76
81;0;1576.00;9.80;1679.00;0.00;0.40
82;0;1043.00;10.72;838.00;0.00;0.36
83;0;1804.00;10.60;2111.00;0.00;0.72
84;0;1754.00;10.40;1592.00;0.00;0.60
85;0;1450.00;11.75;1016.00;0.00;0.52
86;0;1888.00;11.12;2128.00;0.00;0.92
87;0;1610.00;10.07;1577.00;0.00;0.52
88;0;1632.00;10.22;1652.00;0.00;0.40
89;0;1674.00;9.80;1076.00;0.00;0.44
90;0;1596.00;9.80;1691.00;0.00;0.52
91;0;667.00;11.02;537.00;0.00;0.44
92;0;339.00;9.80;216.00;0.00;0.44
93;0;1794.00;11.67;2165.00;0.00;0.84
94;0;373.00;12.65;429.00;0.00;0.44
95;0;1622.00;10.72;1750.00;0.00;0.44
96;0;1256.00;14.17;1027.00;0.00;0.56
97;0;1020.00;10.40;812.00;0.00;0.48
98;0;738.00;9.80;680.00;0.00;0.32
99;0;948.00;10.55;591.00;0.00;0.48
100;0;1618.00;9.80;1481.00;0.00;0.44
101;0;1583.00;13.15;1186.00;0.00;0.56
102;0;1373.00;14.47;885.00;0.00;0.52
103;0;1960.00;9.82;2011.00;0.00;0.80
104;0;1698.00;9.80;1407.00;0.00;0.44
105;0;764.00;12.47;820.00;0.00;0.52
106;0;1455.00;9.80;794.00;0.00;0.44
107;0;420.00;9.80;553.00;0.00;0.48
108;0;1539.00;10.12;1928.00;0.00;0.64
109;0;1293.00;11.60;842.00;0.00;0.60
110;0;516.00;9.80;639.00;0.00;0.40
111;0;1637.00;9.80;1211.00;0.00;0.40
112;0;1214.00;10.70;816.00;0.00;0.48
113;0;926.00;10.42;644.00;0.00;0.32
114;0;1155.00;9.95;1113.00;0.00;0.48
115;0;851.00;11.82;807.00;0.00;0.60
116;0;1335.00;16.50;886.00;0.00;0.76
117;0;1679.00;11.97;1495.00;0.00;0.48
118;0;1396.00;9.92;1152.00;0.00;0.40
119;0;1860.00;11.77;2171.00;0.00;0.68
120;0;1500.00;9.80;1274.00;0.00;0.44
121;0;1399.00;14.90;1047.00;0.00;0.48
122;0;145.00;9.90;737.00;0.00;0.60
123;0;1544.00;12.15;1215.00;0.00;0.48
124;0;2122.00;10.35;2198.00;0.00;0.76
125;0;1243.00;11.62;835.00;0.00;0.44
126;0;798.00;10.50;592.00;0.00;0.44
127;0;696.00;12.60;795.00;0.00;0.36
128;0;1509.00;12.67;1223.00;0.00;0.56
129;0;576.00;9.82;440.00;0.00;0.44
130;0;1600.00;11.10;2032.00;0.00;0.48
131;0;1419.00;12.20;805.00;0.00;0.48
132;0;1633.00;10.07;1636.00;0.00;0.32
133;0;1767.00;13.00;1512.00;0.00;0.44
134;0;1714.00;12.00;1533.00;0.00;0.48
135;0;1881.00;10.42;2286.00;0.00;0.64
136;0;485.00;10.72;671.00;0.00;0.32
137;0;615.00;14.22;534.00;0.00;0.56
138;0;815.00;10.75;837.00;0.00;0.44
139;0;1805.00;9.80;1987.00;0.00;0.40
140;0;1889.00;10.00;2063.00;0.00;0.76
141;0;1538.00;9.80;1955.00;0.00;0.40
142;0;1483.00;9.80;918.00;0.00;0.40
143;0;373.00;12.22;446.00;0.00;0.40
144;0;1797.00;9.80;2000.00;0.00;0.48
145;0;1831.00;9.80;2175.00;0.00;0.68
146;0;1049.00;9.80;906.00;0.00;0.36
147;0;1570.00;11.70;1826.00;0.00;0.32
148;0;956.00;10.12;788.00;0.00;0.56
149;0;298.00;9.80;557.00;0.00;0.32
150;0;1176.00;10.02;1136.00;0.00;0.44
151;0;384.00;10.62;250.00;0.00;0.48
152;0;313.00;10.05;350.00;0.00;0.44
153;0;1655.00;10.75;2080.00;0.00;0.40
154;0;1546.00;12.07;1320.00;0.00;0.52
155;0;1495.00;11.15;1123.00;0.00;0.52
156;0;823.00;11.37;778.00;0.00;0.60
157;0;315.00;12.00;386.00;0.00;0.40
158;0;623.00;10.12;457.00;0.00;0.44
159;0;1092.00;12.07;759.00;0.00;0.28
160;0;1455.00;12.62;1096.00;0.00;0.68
161;0;1109.00;11.32;790.00;0.00;0.40
162;0;1659.00;11.70;2064.00;0.00;0.48
163;0;1408.00;11.17;972.00;0.00;0.48
164;0;1559.00;10.67;1162.00;0.00;0.56
165;0;2116.00;9.80;2091.00;0.00;0.60
166;0;1464.00;10.20;844.00;0.00;0.44
167;0;444.00;10.77;449.00;0.00;0.36
168;0;1528.00;9.85;1344.00;0.00;0.56
169;0;1594.00;10.95;1237.00;0.00;0.52
170;0;1745.00;10.10;2196.00;0.00;0.80
171;0;1549.00;11.50;1338.00;0.00;0.44
172;0;1829.00;11.17;2051.00;0.00;0.40
173;0;571.00;10.07;665.00;0.00;0.48
174;0;1557.00;9.80;931.00;0.00;0.40
175;0;631.00;12.95;786.00;0.00;0.36
176;0;234.00;9.82;441.00;0.00;0.36
177;0;1646.00;11.62;1404.00;0.00;0.64
178;0;1585.00;9.80;895.00;0.00;0.24
179;0;1984.00;10.15;2065.00;0.00;0.64
180;0;1675.00;12.62;1545.00;0.00;0.56
181;0;1592.00;9.80;877.00;0.00;0.80
182;0;887.00;9.95;774.00;0.00;0.60
183;0;900.00;9.90;849.00;0.00;0.60
184;0;1608.00;9.87;999.00;0.00;0.52
185;0;1614.00;11.67;1519.00;0.00;0.40
186;0;713.00;10.52;839.00;0.00;0.40
187;0;303.00;10.30;277.00;0.00;0.48
188;0;1654.00;12.57;1527.00;0.00;0.56
189;0;1163.00;13.77;955.00;0.00;0.64
190;0;1192.00;13.42;938.00;0.00;0.64
191;0;1604.00;10.82;1077.00;0.00;0.40
192;0;590.00;11.52;554.00;0.00;0.56
193;0;631.00;9.80;597.00;0.00;0.40
194;0;582.00;11.65;650.00;0.00;0.36
195;0;1855.00;9.82;2272.00;0.00;0.80
196;0;290.00;9.80;429.00;0.00;0.32
197;0;1031.00;9.82;559.00;0.00;0.32
198;0;1718.00;9.80;1636.00;0.00;0.56
199;0;1498.00;11.65;1293.00;0.00;0.40
200;0;1570.00;10.00;1892.00;0.00;0.40
201;0;1657.00;9.95;1348.00;0.00;0.52
202;0;1982.00;10.07;2103.00;0.00;0.80
203;0;1086.00;10.55;819.00;0.00;0.24
204;0;1127.00;11.57;915.00;0.00;0.48
205;0;1892.00;10.95;2251.00;0.00;0.72
206;0;1541.00;9.80;1167.00;0.00;0.48
207;0;1564.00;9.80;970.00;0.00;0.52
208;0;1567.00;9.80;1852.00;0.00;0.40
209;0;749.00;10.32;762.00;0.00;0.52
210;0;1570.00;10.45;1656.00;0.00;0.48
211;0;1636.00;9.80;1888.00;0.00;0.44
212;0;1176.00;10.50;837.00;0.00;0.36
213;0;1212.00;9.80;1153.00;0.00;0.32
214;0;1199.00;13.52;968.00;0.00;0.68
215;0;968.00;9.80;700.00;0.00;0.60
216;0;1615.00;11.07;1417.00;0.00;0.40
217;0;1502.00;9.80;895.00;0.00;0.36
218;0;1326.00;12.02;767.00;0.00;0.44
219;0;1615.00;9.80;852.00;0.00;0.32
220;0;605.00;9.82;663.00;0.00;0.28
221;0;1369.00;12.90;966.00;0.00;0.56
222;0;973.00;12.27;653.00;0.00;0.28
223;0;1328.00;9.80;704.00;0.00;0.32
224;0;1607.00;10.02;1849.00;0.00;0.56
225;0;1474.00;14.95;1110.00;0.00;0.44
226;0;276.00;9.80;523.00;0.00;0.36
227;0;561.00;10.62;691.00;0.00;0.44
228;0;1695.00;9.80;1356.00;0.00;0.60
229;0;1563.00;10.17;1061.00;0.00;0.48
230;0;2149.00;9.80;2126.00;0.00;0.68
231;0;277.00;9.90;146.00;0.00;0.24
232;0;570.00;10.00;490.00;0.00;0.40
233;0;571.00;9.90;539.00;0.00;0.44
234;0;2002.00;10.62;2136.00;0.00;0.80
235;0;1397.00;10.07;1095.00;0.00;0.48
236;0;1987.00;11.22;2217.00;0.00;0.76
237;0;1317.00;13.45;783.00;0.00;0.60
238;0;1688.00;10.02;1119.00;0.00;0.36
239;0;319.00;10.15;423.00;0.00;0.40
240;0;1285.00;13.47;915.00;0.00;0.80
241;0;2108.00;9.80;2156.00;0.00;0.92
242;0;572.00;11.25;478.00;0.00;0.32
243;0;1734.00;9.80;2127.00;0.00;0.60
244;0;1459.00;10.47;1178.00;0.00;0.44
245;0;211.00;9.80;499.00;0.00;0.56
246;0;1303.00;12.97;1017.00;0.00;0.40
247;0;1549.00;9.80;1358.00;0.00;0.40
248;0;870.00;9.80;640.00;0.00;0.56
249;0;1631.00;10.27;1196.00;0.00;0.56
250;0;1854.00;10.62;2087.00;0.00;0.72
251;0;378.00;10.47;323.00;0.00;0.44
252;0;777.00;9.80;653.00;0.00;0.44
253;0;1854.00;10.80;2301.00;0.00;0.48
254;0;1802.00;9.90;2019.00;0.00;0.48
255;0;1626.00;11.17;1238.00;0.00;0.72
256;0;1165.00;9.80;779.00;0.00;0.56
257;0;1093.00;11.92;884.00;0.00;0.48
258;0;1056.00;11.80;669.00;0.00;0.28
259;0;1400.00;14.17;822.00;0.00;0.76
260;0;625.00;11.02;484.00;0.00;0.40
261;0;2442.00;10.40;2460.00;0.00;0.60
262;0;2086.00;9.80;2145.00;0.00;0.76
263;0;1644.00;10.45;1622.00;0.00;0.44
264;0;1467.00;10.75;991.00;0.00;0.36
265;0;1013.00;10.85;777.00;0.00;0.24
266;0;1080.00;10.25;689.00;0.00;0.44
267;0;838.00;9.80;618.00;0.00;0.36
268;0;665.00;11.15;745.00;0.00;0.48
269;0;1780.00;9.80;2329.00;0.00;0.52
270;0;1721.00;9.80;2074.00;0.00;0.52
271;0;1228.00;14.77;931.00;0.00;0.72
272;0;1423.00;9.80;1090.00;0.00;0.48
273;0;741.00;12.97;577.00;0.00;0.44
274;0;1659.00;10.40;2026.00;0.00;0.40
275;0;255.00;9.92;334.00;0.00;0.44
276;0;436.00;9.95;542.00;0.00;0.44
277;0;200.00;9.80;518.00;0.00;0.36
278;0;1578.00;9.80;870.00;0.00;0.40
279;0;1305.00;13.50;938.00;0.00;0.64
280;0;1504.00;9.80;861.00;0.00;0.28
281;0;1406.00;9.80;1167.00;0.00;0.48
282;0;826.00;9.80;733.00;0.00;0.52
283;0;1641.00;11.22;1098.00;0.00;0.56
284;0;1782.00;9.80;1992.00;0.00;0.44
285;0;1001.00;9.80;831.00;0.00;0.52
286;0;552.00;10.02;509.00;0.00;0.40
287;0;994.00;11.32;812.00;0.00;0.32
288;0;369.00;9.80;225.00;0.00;0.48
289;0;1719.00;10.52;2026.00;0.00;0.64
290;0;1622.00;9.80;1859.00;0.00;0.44
291;0;2026.00;9.80;2225.00;0.00;0.80
292;0;1648.00;12.25;1497.00;0.00;0.48
293;0;609.00;11.45;783.00;0.00;0.44
294;0;1751.00;9.95;1298.00;0.00;0.36
295;0;1603.00;11.02;1903.00;0.00;0.52
296;0;1197.00;9.80;1026.00;0.00;0.40
297;0;583.00;10.05;460.00;0.00;0.72
298;0;1770.00;9.80;2053.00;0.00;0.36
299;0;1067.00;10.05;749.00;0.00;0.44
300;0;1671.00;11.07;1127.00;0.00;0.52
301;0;1010.00;9.80;715.00;0.00;0.40
302;0;1744.00;9.80;2386.00;0.00;0.52
303;0;686.00;11.75;582.00;0.00;0.36
304;0;1635.00;9.80;1686.00;0.00;0.68
305;0;1170.00;9.80;751.00;0.00;0.44
306;0;640.00;10.55;486.00;0.00;0.48
307;0;1154.00;9.80;1067.00;0.00;0.44
308;0;841.00;10.97;831.00;0.00;0.56
309;0;681.00;11.40;746.00;0.00;0.40
310;0;257.00;10.20;528.00;0.00;0.36
311;0;1256.00;9.50;717.00;0.00;0.40
312;0;1006.00;11.40;588.00;0.00;0.40
313;0;1629.00;12.35;1401.00;0.00;0.48
314;0;1102.00;10.17;916.00;0.00;0.56
315;0;1487.00;9.80;829.00;0.00;0.52
316;0;783.00;9.90;634.00;0.00;0.32
317;0;1133.00;9.80;998.00;0.00;0.48
318;0;1763.00;9.82;1627.00;0.00;0.40
319;0;163.00;9.97;479.00;0.00;0.36
320;0;293.00;10.15;334.00;0.00;0.40
321;0;1657.00;9.82;1083.00;0.00;0.52
322;0;1604.00;10.00;1498.00;0.00;0.48
323;0;1708.00;10.07;1511.00;0.00;0.44
324;0;1464.00;11.30;1151.00;0.00;0.32
325;0;1175.00;9.80;1035.00;0.00;0.56
326;0;1964.00;10.17;2246.00;0.00;0.84
327;0;1950.00;9.80;1981.00;0.00;0.68
328;0;1221.00;13.57;849.00;0.00;0.44
329;0;1312.00;14.47;971.00;0.00;0.44
330;0;1659.00;12.95;1675.00;0.00;0.60
331;0;520.00;11.45;676.00;0.00;0.52
332;0;1302.00;11.05;749.00;0.00;0.36
333;0;1194.00;13.32;909.00;0.00;0.56
334;0;1493.00;9.80;845.00;0.00;0.36
335;0;1660.00;11.07;1572.00;0.00;0.48
336;0;1262.00;12.12;861.00;0.00;0.48
337;0;1720.00;10.05;1612.00;0.00;0.60
338;0;1605.00;9.80;934.00;0.00;0.48
339;0;686.00;11.65;807.00;0.00;0.48
340;0;1667.00;11.20;1624.00;0.00;0.48
341;0;1294.00;12.50;772.00;0.00;0.76
342;0;1313.00;9.92;738.00;0.00;0.32
343;0;317.00;9.80;583.00;0.00;0.44
344;0;224.00;9.85;460.00;0.00;0.44
345;0;1436.00;11.80;1011.00;0.00;0.40
346;0;987.00;12.70;614.00;0.00;0.44
347;0;582.00;10.35;704.00;0.00;0.52
348;0;369.00;9.80;556.00;0.00;0.28
349;0;1596.00;10.45;1111.00;0.00;0.44
350;0;977.00;12.80;592.00;0.00;0.40
351;0;401.00;9.80;647.00;0.00;0.48
352;0;1786.00;10.80;2204.00;0.00;0.84
353;0;786.00;12.37;565.00;0.00;0.44
354;0;1515.00;9.80;810.00;0.00;0.32
355;0;1435.00;13.22;881.00;0.00;0.48
356;0;1901.00;12.07;2219.00;0.00;0.84
357;0;1950.00;9.80;2048.00;0.00;0.56
358;0;347.00;9.80;573.00;0.00;0.56
359;0;296.00;9.82;476.00;0.00;0.40
360;0;880.00;9.80;727.00;0.00;0.48
361;0;1182.00;9.80;737.00;0.00;0.40
362;0;1557.00;10.37;1430.00;0.00;0.48
363;0;1923.00;9.80;2082.00;0.00;0.80
364;0;1776.00;9.80;1595.00;0.00;0.48
365;0;240.00;10.30;530.00;0.00;0.64
366;0;2096.00;9.80;2073.00;0.00;0.48
367;0;1568.00;9.80;1539.00;0.00;0.44
368;0;765.00;12.27;594.00;0.00;0.44
369;0;361.00;10.15;527.00;0.00;0.40
370;0;1367.00;17.00;1038.00;0.00;0.68
371;0;948.00;10.67;765.00;0.00;0.40
372;0;440.00;9.80;554.00;0.00;0.36
373;0;369.00;11.60;342.00;0.00;0.48
374;0;1642.00;9.90;1267.00;0.00;0.32
375;0;313.00;10.20;305.00;0.00;0.60
376;0;1343.00;15.15;938.00;0.00;0.84
377;0;1412.00;11.20;721.00;0.00;0.52
378;0;1357.00;9.80;1235.00;0.00;0.76
379;0;361.00;12.17;471.00;0.00;0.64
380;0;974.00;10.80;774.00;0.00;0.52
381;0;1717.00;10.32;1455.00;0.00;0.44
382;0;1553.00;9.80;892.00;0.00;0.52
383;0;1553.00;9.80;799.00;0.00;0.44
384;0;349.00;10.45;251.00;0.00;0.56
385;0;1288.00;9.80;701.00;0.00;0.36
386;0;829.00;10.22;846.00;0.00;0.36
387;0;1703.00;9.80;1334.00;0.00;0.44
388;0;1660.00;10.22;1310.00;0.00;0.40
389;0;2425.00;9.80;2436.00;0.00;0.80
390;0;343.00;9.80;644.00;0.00;0.32
391;0;621.00;11.15;705.00;0.00;0.44
392;0;977.00;9.80;726.00;0.00;0.36
393;0;1563.00;12.32;1207.00;0.00;0.60
394;0;2252.00;11.20;2310.00;0.00;0.48
395;0;570.00;11.22;744.00;0.00;0.28
396;0;1153.00;10.80;865.00;0.00;0.48
397;0;1274.00;12.37;752.00;0.00;0.44
398;0;1585.00;9.80;1493.00;0.00;0.36
399;0;2240.00;10.07;2285.00;0.00;0.56
400;0;1712.00;9.80;1661.00;0.00;0.52
401;0;1464.00;11.05;830.00;0.00;0.36
402;0;603.00;11.50;761.00;0.00;0.52
403;0;1828.00;12.20;2075.00;0.00;0.56
404;0;1722.00;9.92;1392.00;0.00;0.44
405;0;1966.00;10.77;2207.00;0.00;0.64
406;0;419.00;9.82;678.00;0.00;0.44
407;0;1699.00;9.92;2049.00;0.00;0.40
408;0;381.00;9.80;546.00;0.00;0.48
409;0;779.00;9.80;738.00;0.00;0.56
410;0;375.00;10.80;360.00;0.00;0.48
411;0;1638.00;9.80;970.00;0.00;0.32
412;0;1624.00;10.60;1033.00;0.00;0.44
413;0;1430.00;11.22;848.00;0.00;0.48
414;0;1581.00;9.80;1361.00;0.00;0.44
415;0;1611.00;9.80;1717.00;0.00;0.48
416;0;1365.00;9.87;1091.00;0.00;0.40
417;0;1180.00;11.52;864.00;0.00;0.56
418;0;2114.00;9.80;2114.00;0.00;0.56
419;0;671.00;9.80;698.00;0.00;0.52
420;0;120.00;10.10;679.00;0.00;0.68
421;0;1572.00;9.80;823.00;0.00;0.40
422;0;1053.00;10.10;696.00;0.00;0.44
423;0;1668.00;9.80;870.00;0.00;0.32
424;0;1927.00;9.80;2021.00;0.00;0.60
425;0;1609.00;11.65;1256.00;0.00;0.64
426;0;1680.00;9.90;1450.00;0.00;0.44
427;0;375.00;9.80;304.00;0.00;0.48
428;0;954.00;9.80;526.00;0.00;0.32
429;0;1736.00;9.80;1646.00;0.00;0.40
430;0;819.00;13.60;804.00;0.00;0.60
431;0;1542.00;10.45;1039.00;0.00;0.44
432;0;1247.00;10.00;730.00;0.00;0.48
433;0;1005.00;9.80;731.00;0.00;0.48
434;0;1869.00;10.57;2317.00;0.00;0.68
435;0;1693.00;10.90;1568.00;0.00;0.44
436;0;1567.00;15.07;1329.00;0.00;0.40
437;0;1119.00;10.07;854.00;0.00;0.44
438;0;594.00;10.45;739.00;0.00;0.28
439;0;1624.00;10.00;1175.00;0.00;0.44
440;0;1842.00;9.92;2208.00;0.00;0.76
441;0;456.00;10.70;689.00;0.00;0.36
442;0;415.00;9.80;489.00;0.00;0.40
443;0;699.00;11.92;776.00;0.00;0.48
444;0;777.00;9.85;762.00;0.00;0.40
445;0;701.00;10.32;720.00;0.00;0.44
446;0;1653.00;9.80;1025.00;0.00;0.36
447;0;1582.00;10.82;1215.00;0.00;0.56
448;0;366.00;9.82;687.00;0.00;0.36
449;0;1585.00;9.97;1045.00;0.00;0.44
450;0;1547.00;9.80;742.00;0.00;0.36
451;0;1637.00;9.80;2035.00;0.00;0.40
452;0;1939.00;9.97;1945.00;0.00;0.64
453;0;1732.00;9.82;1360.00;0.00;0.48
454;0;1732.00;12.55;1537.00;0.00;0.48
455;0;746.00;9.87;651.00;0.00;0.40
456;0;919.00;9.80;807.00;0.00;0.56
457;0;800.00;11.57;573.00;0.00;0.44
458;0;1620.00;9.80;889.00;0.00;0.44
459;0;1218.00;9.80;1019.00;0.00;0.56
460;0;1582.00;10.95;1091.00;0.00;0.48
461;0;1814.00;9.80;2304.00;0.00;0.96
462;0;544.00;10.10;703.00;0.00;0.48
463;0;1960.00;9.80;2083.00;0.00;0.84
464;0;1463.00;9.80;1193.00;0.00;0.44
465;0;688.00;9.80;524.00;0.00;0.32
466;0;392.00;10.30;451.00;0.00;0.72
467;0;1742.00;9.80;2431.00;0.00;0.68
468;0;1856.00;12.40;2028.00;0.00;0.96
469;0;1666.00;10.55;1871.00;0.00;0.40
470;0;1625.00;11.72;2063.00;0.00;0.48
471;0;1763.00;9.80;2127.00;0.00;0.64
472;0;1760.00;9.80;2328.00;0.00;0.96
473;0;1351.00;9.80;758.00;0.00;0.48
474;0;1568.00;9.80;1593.00;0.00;0.48
475;0;1408.00;9.80;1137.00;0.00;0.40
476;0;1638.00;9.87;2017.00;0.00;0.56
477;0;1213.00;11.85;997.00;0.00;0.60
478;0;1558.00;10.70;1832.00;0.00;0.32
479;0;1617.00;9.80;806.00;0.00;0.24
480;0;1185.00;9.80;1125.00;0.00;0.40
481;0;497.00;10.75;719.00;0.00;0.44
482;0;1178.00;9.80;766.00;0.00;0.40
483;0;859.00;10.12;859.00;0.00;0.32
484;0;1612.00;10.67;1557.00;0.00;0.44
485;0;806.00;10.35;753.00;0.00;0.36
486;0;1920.00;11.07;1968.00;0.00;0.80
487;0;1614.00;9.80;1206.00;0.00;0.48
488;0;903.00;10.25;789.00;0.00;0.56
489;0;1679.00;9.80;1330.00;0.00;0.44
490;0;1289.00;14.77;793.00;0.00;0.44
491;0;1269.00;9.80;702.00;0.00;0.40
492;0;234.00;9.80;319.00;0.00;0.48
493;0;980.00;10.22;522.00;0.00;0.44
494;0;2045.00;11.90;2137.00;0.00;0.76
495;0;1546.00;9.80;913.00;0.00;0.36
496;0;1564.00;12.55;1290.00;0.00;0.64
497;0;1690.00;9.80;1792.00;0.00;0.40
498;0;1573.00;11.50;1391.00;0.00;0.40
499;0;1515.00;10.27;1166.00;0.00;0.32
500;0;580.00;9.85;808.00;0.00;0.36
501;0;673.00;9.80;678.00;0.00;0.52
502;0;1487.00;10.45;978.00;0.00;0.24
503;0;1697.00;9.50;1297.00;0.00;0.48
504;0;2156.00;11.15;2261.00;0.00;0.60
505;0;1439.00;9.80;948.00;0.00;0.48
506;0;836.00;10.05;577.00;0.00;0.44
507;0;864.00;10.12;835.00;0.00;0.44
508;0;665.00;12.57;783.00;0.00;0.48
509;0;1005.00;9.80;675.00;0.00;0.56
510;0;1557.00;13.20;1647.00;0.00;0.52
511;0;1419.00;9.80;1203.00;0.00;0.36
512;0;263.00;9.80;293.00;0.00;0.56
513;0;327.00;9.80;567.00;0.00;0.36
514;0;1751.00;13.75;1498.00;0.00;0.64
515;0;1561.00;9.80;759.00;0.00;0.48
516;0;1578.00;9.80;1875.00;0.00;0.52
517;0;1629.00;9.80;925.00;0.00;0.56
518;0;627.00;9.80;670.00;0.00;0.52
519;0;1590.00;9.80;852.00;0.00;0.52
520;0;241.00;9.80;508.00;0.00;0.40
521;0;1149.00;15.12;927.00;0.00;0.44
522;0;1402.00;13.40;1008.00;0.00;1.12
523;0;1392.00;9.82;1118.00;0.00;0.40
524;0;1587.00;10.32;1891.00;0.00;0.36
525;0;1601.00;9.97;1867.00;0.00;0.36
526;0;1085.00;9.80;708.00;0.00;0.44
527;0;1770.00;10.40;1411.00;0.00;0.44
528;0;717.00;10.17;761.00;0.00;0.36
529;0;274.00;9.85;309.00;0.00;0.56
530;0;1801.00;9.80;2407.00;0.00;0.68
531;0;1655.00;10.15;1291.00;0.00;0.40
532;0;1791.00;9.92;1440.00;0.00;0.36
533;0;1058.00;10.62;879.00;0.00;0.44
534;0;764.00;9.90;720.00;0.00;0.60
535;0;224.00;9.80;480.00;0.00;0.52
536;0;583.00;10.22;416.00;0.00;0.44
537;0;1232.00;14.67;883.00;0.00;0.44
538;0;1213.00;9.80;716.00;0.00;0.52
539;0;1750.00;9.80;1372.00;0.00;0.40
540;0;1587.00;9.80;797.00;0.00;0.40
541;0;1651.00;11.12;1047.00;0.00;0.40
542;0;1271.00;15.25;973.00;0.00;0.68
543;0;1654.00;9.80;875.00;0.00;0.36
544;0;1245.00;12.10;772.00;0.00;0.48
545;0;1584.00;9.82;1300.00;0.00;0.56
546;0;1540.00;14.70;1095.00;0.00;0.72
547;0;1498.00;10.05;1170.00;0.00;0.44
548;0;1368.00;10.20;850.00;0.00;0.60
549;0;1532.00;10.77;1271.00;0.00;0.64
550;0;1557.00;9.80;1382.00;0.00;0.40
551;0;1420.00;12.90;1058.00;0.00;0.56
552;0;1720.00;9.80;1374.00;0.00;0.36
553;0;1541.00;9.80;867.00;0.00;0.40
554;0;1158.00;11.62;893.00;0.00;0.56
555;0;1130.00;15.37;947.00;0.00;0.64
556;0;168.00;9.90;506.00;0.00;0.48
