4;nuclear_reactor;1825.00;9.82;2360.00;5.21;0
4;floating_harbor;1838.29;9.50;2391.58;-0.86;3
4;floating_harbor;1867.93;9.50;2346.99;-1.43;69
4;floating_harbor;1728.36;9.50;2380.79;-4.39;302
4;floating_harbor;1727.29;9.50;2447.18;0.74;467
4;floating_harbor;1811.20;9.50;2420.60;-0.64;530
4;floating_harbor;1777.23;9.50;2456.65;-0.84;952
4;floating_harbor;1718.03;9.50;2408.63;1.48;1033
4;floating_harbor;1793.48;9.50;2441.38;-0.69;1152
5;arms_factory;1720.00;11.65;2178.00;2.33;0
5;arms_factory;1745.00;9.75;2361.00;0.17;0
5;arms_factory;1760.00;10.12;2301.00;1.73;0
5;arms_factory;1744.00;9.80;2266.00;4.39;0
5;arms_factory;1765.00;10.53;2303.00;0.78;0
5;arms_factory;1730.00;10.70;2185.00;4.90;0
5;industrial_complex;1768.00;10.05;2262.00;5.00;0
5;industrial_complex;1759.00;9.88;2309.00;2.84;0
5;industrial_complex;1767.00;9.80;2271.00;5.50;0
5;industrial_complex;1747.00;9.80;2365.00;0.78;0
5;industrial_complex;1742.00;9.98;2188.00;3.45;0
5;industrial_complex;1757.00;10.48;2215.00;1.29;0
5;air_base;1741.00;9.80;2238.00;5.41;0
5;supply_node;1745.00;10.10;2196.00;2.36;0
5;supply_node;1760.00;9.80;2328.00;3.84;0
5;supply_node;1759.00;10.05;2249.00;0.49;0
5;supply_node;1762.00;9.98;2223.00;3.42;0
5;supply_node;1761.00;9.80;2276.00;6.01;0
5;supply_node;1721.00;12.35;2177.00;2.66;0
5;naval_base;1745.00;9.50;2355.00;-1.48;2182
5;naval_base;1731.00;9.82;2195.00;-1.57;3061
5;naval_base;1740.00;9.50;2223.00;-1.79;2595
5;naval_base;1738.00;9.50;2259.00;-1.57;2595
5;naval_base;1706.00;9.50;2178.00;-2.23;3061
5;naval_base;1743.00;9.50;2280.00;-1.38;2595
5;bunker;1741.00;9.80;2245.00;0.85;0
5;bunker;1746.00;10.05;2195.00;3.51;0
5;bunker;1743.00;9.80;2369.00;1.35;0
5;bunker;1741.00;9.80;2269.00;1.46;0
5;bunker;1732.00;10.38;2187.00;5.58;0
5;bunker;1758.00;9.88;2207.00;1.96;0
5;coastal_bunker;1738.00;9.75;2208.00;-2.62;0
5;coastal_bunker;1746.00;9.50;2286.00;-2.16;0
5;coastal_bunker;1746.00;9.50;2352.00;-1.48;0
5;coastal_bunker;1707.00;9.50;2182.00;-2.23;0
5;coastal_bunker;1739.00;9.50;2242.00;-1.57;0
5;coastal_bunker;1740.00;9.50;2222.00;-1.79;0
5;dockyard;1746.00;9.50;2351.00;-1.48;0
5;anti_air_building;1756.00;9.80;2351.00;5.13;0
5;anti_air_building;1758.00;10.00;2294.00;1.52;0
5;anti_air_building;1783.00;10.32;2233.00;4.54;0
5;synthetic_refinery;1761.00;9.80;2358.00;5.74;0
5;fuel_silo;1725.00;11.45;2178.00;3.58;0
5;radar_station;1745.00;9.80;2270.00;1.21;0
5;rocket_site;1766.00;10.55;2301.00;1.52;0
5;nuclear_reactor;1749.00;9.80;2266.00;4.19;0
5;floating_harbor;1733.53;9.50;2216.08;0.52;170
5;floating_harbor;1742.03;9.50;2326.37;-4.62;472
5;floating_harbor;1732.00;9.50;2249.00;1.57;560
5;floating_harbor;1733.17;9.50;2229.55;1.35;1373
5;floating_harbor;1740.18;9.50;2289.88;0.98;1379
5;floating_harbor;1706.47;9.50;2188.30;0.91;1613
6;arms_factory;1821.00;9.80;2227.00;1.73;0
6;arms_factory;1826.00;9.80;2258.00;4.39;0
6;arms_factory;1851.00;12.20;2062.00;0.78;0
6;arms_factory;1897.00;14.00;2166.00;4.90;0
6;arms_factory;1846.00;10.62;2118.00;5.00;0
6;arms_factory;1853.00;10.50;2088.00;2.84;0
6;industrial_complex;1869.00;10.65;2202.00;5.50;0
6;industrial_complex;1833.00;9.90;2251.00;0.78;0
6;industrial_complex;1825.00;9.80;2177.00;3.45;0
6;industrial_complex;1793.00;11.23;2303.00;1.29;0
6;industrial_complex;1874.00;12.98;2076.00;5.41;0
6;industrial_complex;1836.00;10.32;2257.00;5.51;0
6;air_base;1855.00;10.45;2230.00;3.35;0
6;supply_node;1861.00;12.82;2109.00;0.49;0
6;supply_node;1796.00;9.93;2240.00;3.42;0
6;supply_node;1823.00;9.80;2267.00;6.01;0
6;supply_node;1860.00;11.78;2171.00;2.66;0
6;supply_node;1831.00;9.80;2175.00;4.14;0
6;supply_node;1829.00;11.18;2051.00;1.90;0
6;supply_node;1855.00;9.82;2272.00;4.83;0
6;supply_node;1854.00;10.62;2087.00;0.03;0
6;supply_node;1780.00;9.80;2329.00;4.07;0
6;supply_node;1828.00;12.20;2075.00;5.55;0
6;supply_node;1842.00;9.93;2208.00;2.20;0
6;supply_node;1814.00;9.80;2304.00;6.25;0
6;supply_node;1781.00;9.80;2352.00;1.44;0
6;supply_node;1813.00;9.85;2193.00;4.37;0
6;supply_node;1871.00;11.28;2207.00;0.68;0
6;supply_node;1801.00;10.30;2334.00;3.61;0
6;supply_node;1895.00;14.53;2188.00;0.26;0
6;supply_node;1893.00;14.82;2163.00;2.85;0
6;supply_node;1858.00;11.78;2139.00;5.79;0
6;supply_node;1793.00;10.48;2272.00;0.98;0
6;supply_node;1812.00;9.98;2222.00;5.02;0
6;supply_node;1835.00;9.85;2238.00;1.67;0
6;supply_node;1853.00;12.43;2062.00;3.15;0
6;supply_node;1867.00;10.93;2241.00;0.91;0
6;supply_node;1834.00;10.28;2150.00;2.39;0
6;supply_node;1837.00;9.80;2123.00;5.32;0
6;supply_node;1828.00;10.12;2101.00;1.63;0
6;bunker;1844.00;10.12;2269.00;3.58;0
6;bunker;1878.00;13.40;2181.00;5.14;0
6;bunker;1818.00;9.80;2288.00;1.52;0
6;bunker;1784.00;9.82;2328.00;4.19;0
6;bunker;1867.00;12.23;2113.00;2.03;0
6;bunker;1873.00;12.25;2219.00;5.05;0
6;bunker;1835.00;10.23;2233.00;6.25;0
6;bunker;1839.00;9.80;2122.00;4.09;0
6;bunker;1799.00;10.25;2249.00;0.47;0
6;bunker;1879.00;13.12;2229.00;2.04;0
6;bunker;1854.00;10.00;2208.00;4.70;0
6;bunker;1782.00;11.30;2273.00;2.54;0
6;bunker;1806.00;9.80;2325.00;3.74;0
6;bunker;1813.00;10.20;2208.00;0.48;0
6;bunker;1827.00;9.80;2177.00;3.14;0
6;bunker;1820.00;9.80;2260.00;5.81;0
6;bunker;1860.00;11.30;2092.00;2.54;0
6;bunker;1869.00;12.57;2068.00;5.21;0
6;bunker;1840.00;10.35;2148.00;1.59;0
6;bunker;1876.00;12.90;2163.00;4.25;0
6;bunker;1853.00;10.40;2173.00;0.99;0
6;bunker;1834.00;10.30;2108.00;3.66;0
6;bunker;1858.00;15.18;2123.00;0.04;0
6;bunker;1804.00;10.25;2221.00;2.70;0
6;bunker;1776.00;9.82;2349.00;5.72;0
6;bunker;1829.00;11.32;2079.00;0.64;0
6;bunker;1834.00;11.43;2050.00;4.76;0
6;anti_air_building;1854.00;10.65;2096.00;2.61;0
6;anti_air_building;1864.00;11.68;2211.00;2.71;0
6;anti_air_building;1833.00;10.23;2140.00;0.55;0
6;synthetic_refinery;1827.00;9.80;2186.00;3.21;0
6;fuel_silo;1863.00;12.70;2110.00;4.77;0
6;radar_station;1844.00;9.85;2202.00;3.76;0
6;rocket_site;1809.00;10.28;2266.00;5.28;0
6;nuclear_reactor;1864.00;10.65;2241.00;0.20;0
7;arms_factory;2007.00;9.80;2207.00;0.78;0
7;arms_factory;1900.00;9.80;2258.00;4.90;0
7;arms_factory;1952.00;9.82;2260.00;5.00;0
7;arms_factory;1958.00;10.28;2216.00;2.84;0
7;arms_factory;1970.00;10.05;2218.00;5.50;0
7;arms_factory;1974.00;10.00;2187.00;0.78;0
7;industrial_complex;1916.00;9.80;2280.00;3.45;0
7;industrial_complex;2060.00;9.80;2217.00;1.29;0
7;industrial_complex;2028.00;10.40;2169.00;5.41;0
7;industrial_complex;1903.00;9.95;2259.00;5.51;0
7;industrial_complex;1894.00;11.30;2230.00;3.35;0
7;industrial_complex;2079.00;9.80;2206.00;6.01;0
7;air_base;2003.00;9.80;2238.00;2.40;0
7;supply_node;1920.00;15.78;2188.00;6.01;0
7;supply_node;1881.00;10.43;2286.00;2.66;0
7;supply_node;1892.00;10.95;2251.00;4.14;0
7;supply_node;1987.00;11.23;2217.00;1.90;0
7;supply_node;1854.00;10.80;2301.00;4.83;0
7;supply_node;2026.00;9.80;2225.00;0.03;0
7;supply_node;1964.00;10.18;2246.00;4.07;0
7;supply_node;1901.00;12.07;2219.00;5.55;0
7;supply_node;1966.00;10.78;2207.00;2.20;0
7;supply_node;1869.00;10.57;2317.00;6.25;0
7;supply_node;2134.00;11.45;2246.00;1.44;0
7;supply_node;2040.00;9.80;2187.00;4.37;0
7;supply_node;2003.00;10.50;2176.00;0.68;0
7;supply_node;1927.00;10.90;2237.00;3.61;0
7;supply_node;2061.00;9.80;2209.00;0.26;0
7;supply_node;2082.00;10.32;2183.00;2.85;0
7;supply_node;1948.00;10.78;2185.00;5.79;0
7;supply_node;2003.00;9.80;2240.00;0.98;0
7;supply_node;1942.00;11.88;2215.00;5.02;0
7;supply_node;2108.00;9.85;2218.00;1.67;0
7;supply_node;2021.00;10.65;2158.00;3.15;0
7;supply_node;1898.00;9.80;2298.00;0.91;0
7;supply_node;1943.00;10.05;2265.00;2.39;0
7;supply_node;1941.00;11.88;2161.00;5.32;0
7;supply_node;2158.00;11.05;2278.00;1.63;0
7;supply_node;1923.00;9.80;2285.00;4.56;0
7;supply_node;1915.00;9.85;2267.00;1.21;0
7;supply_node;2042.00;9.80;2236.00;3.80;0
7;supply_node;2013.00;9.80;2203.00;0.45;0
7;supply_node;2089.00;9.80;2203.00;1.93;0
7;supply_node;1975.00;10.18;2180.00;5.97;0
7;naval_base;2117.00;9.93;2235.00;-2.74;2600
7;naval_base;1984.00;9.80;2248.00;-4.12;3141
7;naval_base;2163.00;10.30;2293.00;-3.31;2908
7;naval_base;1892.00;9.78;2315.00;-2.75;2721
7;naval_base;1932.00;9.80;2287.00;-3.82;3042
7;naval_base;2013.00;9.75;2253.00;-3.36;3141
7;naval_base;2065.00;9.57;2225.00;-3.33;2888
7;naval_base;2104.00;9.80;2225.00;-2.85;2600
7;naval_base;1885.00;9.80;2321.00;-4.02;2721
7;naval_base;1958.00;9.75;2269.00;-4.17;2881
7;naval_base;2035.00;9.50;2240.00;-3.14;2888
7;naval_base;2031.00;9.80;2250.00;-3.26;3141
7;naval_base;2082.00;9.80;2223.00;-2.68;2888
7;bunker;1927.00;12.82;2198.00;4.25;0
7;bunker;1994.00;9.95;2210.00;0.99;0
7;bunker;1882.00;14.00;2234.00;3.66;0
7;bunker;1942.00;10.15;2255.00;0.04;0
7;bunker;1881.00;11.20;2299.00;2.70;0
7;bunker;1897.00;9.80;2294.00;5.72;0
7;bunker;1932.00;11.85;2172.00;0.64;0
7;bunker;1948.00;9.90;2226.00;4.76;0
7;bunker;1917.00;12.38;2221.00;2.61;0
7;bunker;2085.00;9.80;2208.00;2.71;0
7;bunker;1925.00;10.80;2252.00;0.55;0
7;bunker;2015.00;10.00;2196.00;3.21;0
7;bunker;1982.00;9.80;2197.00;4.77;0
7;bunker;1956.00;12.25;2181.00;1.16;0
7;bunker;2016.00;9.80;2250.00;5.28;0
7;bunker;2039.00;9.80;2226.00;0.20;0
7;bunker;2104.00;9.82;2214.00;3.22;0
7;bunker;2137.00;10.65;2254.00;5.88;0
7;bunker;1923.00;9.80;2260.00;2.26;0
7;bunker;2041.00;9.80;2222.00;0.11;0
7;bunker;1969.00;10.55;2178.00;1.67;0
7;bunker;2005.00;10.48;2161.00;5.79;0
7;bunker;1969.00;10.03;2229.00;0.71;0
7;bunker;2066.00;9.80;2209.00;4.83;0
7;bunker;1929.00;9.80;2283.00;0.11;0
7;bunker;2018.00;9.85;2175.00;2.78;0
7;bunker;2053.00;11.65;2188.00;5.44;0
7;bunker;2082.00;9.93;2187.00;2.17;0
7;bunker;1879.00;9.80;2312.00;3.38;0
7;bunker;1851.00;10.93;2310.00;1.22;0
7;bunker;2157.00;11.30;2282.00;5.34;0
7;coastal_bunker;1893.00;9.80;2313.00;-3.79;0
7;coastal_bunker;1980.00;9.50;2261.00;-4.12;0
7;coastal_bunker;2030.00;9.50;2249.00;-3.26;0
7;coastal_bunker;2155.00;10.35;2280.00;-3.31;0
7;coastal_bunker;2126.00;9.53;2248.00;-2.74;0
7;coastal_bunker;2113.00;9.50;2233.00;-2.85;0
7;coastal_bunker;1958.00;9.78;2267.00;-4.17;0
7;coastal_bunker;2007.00;9.50;2254.00;-3.36;0
7;coastal_bunker;2037.00;9.82;2249.00;-3.14;0
7;coastal_bunker;2065.00;9.55;2226.00;-3.33;0
7;coastal_bunker;1874.00;9.80;2333.00;-4.02;0
7;coastal_bunker;2077.00;9.80;2223.00;-2.68;0
7;coastal_bunker;1927.00;9.80;2290.00;-3.82;0
7;dockyard;2095.00;9.80;2224.00;-2.85;0
7;anti_air_building;2028.00;9.80;2209.00;1.29;0
7;anti_air_building;1941.00;11.40;2182.00;2.85;0
7;anti_air_building;1930.00;11.05;2230.00;5.51;0
7;synthetic_refinery;1987.00;10.57;2224.00;1.90;0
7;fuel_silo;1965.00;10.35;2226.00;6.02;0
7;radar_station;2006.00;9.80;2240.00;3.26;0
7;rocket_site;2125.00;9.98;2244.00;3.96;0
7;nuclear_reactor;2065.00;9.80;2220.00;1.80;0
7;floating_harbor;2028.82;9.50;2248.95;-0.12;291
7;floating_harbor;1984.82;9.50;2259.88;-0.98;326
7;floating_harbor;1886.38;9.50;2331.48;-0.88;434
7;floating_harbor;2128.24;9.50;2259.43;0.40;575
7;floating_harbor;2065.29;9.50;2231.88;-0.19;769
7;floating_harbor;2006.52;9.50;2255.83;-0.22;1066
7;floating_harbor;2102.99;9.50;2234.70;0.29;1134
7;floating_harbor;1908.20;9.50;2311.60;-0.64;1242
7;floating_harbor;1959.00;9.50;2274.60;-1.03;1244
7;floating_harbor;2144.06;9.50;2269.29;-4.15;1313
